config,run,stream,window_index,window_start_s,mean_IAT,IAT_variance,mean_frame_size,burst_length,count,label
CBSExhaustionAttack,0,attackNode,8,0.08,5e-05,4.6337282048604123e-35,529.0,1,200,1
CBSExhaustionAttack,0,attackNode,9,0.09,5e-05,4.6337282048604123e-35,529.0,1,200,1
CBSExhaustionAttack,0,attackNode,10,0.1,5e-05,4.6337282048604123e-35,529.0,1,200,1
CBSExhaustionAttack,0,attackNode,11,0.11,5e-05,4.6337282048604123e-35,529.0,1,200,1
CBSExhaustionAttack,0,attackNode,12,0.12,5.000000000000007e-05,8.54404736508017e-35,529.0,1,200,1
CBSExhaustionAttack,0,attackNode,13,0.13,4.9999999999999935e-05,1.2200195779885642e-34,529.0,1,200,1
CBSBoundaryAttack,0,av1,0,0.0,9e-05,1.396471836198659e-37,500.0,1,110,1
CBSBoundaryAttack,0,av1,1,0.01,9e-05,4.781306424180024e-37,500.0,1,112,1
CBSBoundaryAttack,0,av1,2,0.02,8.999999999999999e-05,6.264492729866738e-37,500.0,1,111,1
CBSBoundaryAttack,0,av1,3,0.03,8.999999999999999e-05,1.5099033759165984e-36,500.0,1,111,1
CBSBoundaryAttack,0,av1,4,0.04,8.999999999999999e-05,1.2890398501841174e-36,500.0,1,111,1
CBSBoundaryAttack,0,av1,5,0.05,9.000000000000006e-05,1.7026569983740367e-36,500.0,1,111,1
CBSBoundaryAttack,0,av1,6,0.06,8.999999999999999e-05,3.6627203967381106e-35,500.0,1,111,1
CBSBoundaryAttack,0,av1,7,0.07,9.000000000000006e-05,4.852572445366005e-35,500.0,1,111,1
CBSBoundaryAttack,0,av1,8,0.08,9.000000000000006e-05,4.852572445366005e-35,500.0,1,111,1
CBSBoundaryAttack,0,av1,9,0.09,8.999999999999992e-05,4.85739128592744e-35,500.0,1,111,1
CBSBoundaryAttack,0,av1,10,0.1,8.999999999999999e-05,4.855046985113769e-35,500.0,1,112,1
CBSBoundaryAttack,0,av1,11,0.11,9.000000000000006e-05,4.852572445366005e-35,500.0,1,111,1
CBSBoundaryAttack,0,av1,12,0.12,9.000000000000006e-05,9.446533780601613e-35,500.0,1,111,1
CBSBoundaryAttack,0,av1,13,0.13,8.999999999999992e-05,1.4398695597570627e-34,500.0,1,111,1
CBSBoundaryAttack,0,av2,0,0.0,9e-05,1.362297049014728e-37,500.0,1,110,1
CBSBoundaryAttack,0,av2,1,0.01,9e-05,4.821350374228367e-37,500.0,1,111,1
CBSBoundaryAttack,0,av2,2,0.02,8.999999999999999e-05,6.264492729866738e-37,500.0,1,111,1
CBSBoundaryAttack,0,av2,3,0.03,9.000000000000002e-05,1.3864205865298024e-36,500.0,1,111,1
CBSBoundaryAttack,0,av2,4,0.04,8.999999999999999e-05,1.2890398501841174e-36,500.0,1,111,1
CBSBoundaryAttack,0,av2,5,0.05,8.999999999999999e-05,1.2776439434509919e-36,500.0,1,112,1
CBSBoundaryAttack,0,av2,6,0.06,9.000000000000006e-05,3.7040821115571023e-35,500.0,1,111,1
CBSBoundaryAttack,0,av2,7,0.07,9.000000000000006e-05,4.852572445366005e-35,500.0,1,111,1
CBSBoundaryAttack,0,av2,8,0.08,9.000000000000006e-05,4.852572445366005e-35,500.0,1,111,1
CBSBoundaryAttack,0,av2,9,0.09,9.000000000000006e-05,4.852572445366005e-35,500.0,1,111,1
CBSBoundaryAttack,0,av2,10,0.1,9.000000000000006e-05,4.852572445366005e-35,500.0,1,111,1
CBSBoundaryAttack,0,av2,11,0.11,9.000000000000006e-05,4.852572445366005e-35,500.0,1,111,1
CBSBoundaryAttack,0,av2,12,0.12,9.000000000000006e-05,9.446533780601613e-35,500.0,1,111,1
CBSBoundaryAttack,0,av2,13,0.13,9.000000000000018e-05,1.4032463714901495e-34,500.0,1,111,1
CBSBoundaryAttack,0,radarNode,0,0.0,0.0004999999999999999,2.0945796999739823e-37,64.0,1,20,1
CBSBoundaryAttack,0,radarNode,1,0.01,0.0005,9.502943804542282e-37,64.0,1,20,1
CBSBoundaryAttack,0,radarNode,2,0.02,0.0005000000000000001,1.196666997609028e-36,64.0,1,20,1
CBSBoundaryAttack,0,radarNode,3,0.03,0.0005000000000000002,3.308432287507313e-36,64.0,1,20,1
CBSBoundaryAttack,0,radarNode,4,0.04,0.0005000000000000001,2.5341183478779418e-36,64.0,1,20,1
CBSBoundaryAttack,0,radarNode,5,0.05,0.0005000000000000001,2.5341183478779418e-36,64.0,1,20,1
CBSBoundaryAttack,0,radarNode,6,0.06,0.0004999999999999997,1.0136473391511767e-35,64.0,1,20,1
CBSBoundaryAttack,0,radarNode,7,0.07,0.0005000000000000004,0.0,64.0,1,20,1
CBSBoundaryAttack,0,radarNode,8,0.08,0.0004999999999999997,1.0136473391511767e-35,64.0,1,20,1
CBSBoundaryAttack,0,radarNode,9,0.09,0.0004999999999999997,1.0136473391511767e-35,64.0,1,20,1
CBSBoundaryAttack,0,radarNode,10,0.1,0.0005000000000000004,0.0,64.0,1,20,1
CBSBoundaryAttack,0,radarNode,11,0.11,0.0004999999999999997,1.0136473391511767e-35,64.0,1,20,1
CBSBoundaryAttack,0,radarNode,12,0.12,0.0004999999999999997,1.0136473391511767e-35,64.0,1,20,1
CBSBoundaryAttack,0,radarNode,13,0.13,0.0005000000000000004,0.0,64.0,1,20,1
CBSBoundaryAttack,0,zonalHost,0,0.0,0.0005,1.979779959279642e-37,20.0,1,20,1
CBSBoundaryAttack,0,zonalHost,1,0.01,0.0005,9.502943804542282e-37,20.0,1,20,1
CBSBoundaryAttack,0,zonalHost,2,0.02,0.0004999999999999999,1.689412231918628e-36,20.0,1,20,1
CBSBoundaryAttack,0,zonalHost,3,0.03,0.0005000000000000001,2.5341183478779418e-36,20.0,1,20,1
CBSBoundaryAttack,0,zonalHost,4,0.04,0.0005000000000000001,2.5341183478779418e-36,20.0,1,20,1
CBSBoundaryAttack,0,zonalHost,5,0.05,0.0004999999999999998,4.5614130261802956e-36,20.0,1,21,1
CBSBoundaryAttack,0,zonalHost,6,0.06,0.0005000000000000004,0.0,20.0,1,20,1
CBSBoundaryAttack,0,zonalHost,7,0.07,0.0004999999999999997,1.0136473391511767e-35,20.0,1,20,1
CBSBoundaryAttack,0,zonalHost,8,0.08,0.0004999999999999997,1.0136473391511767e-35,20.0,1,20,1
CBSBoundaryAttack,0,zonalHost,9,0.09,0.0005000000000000004,0.0,20.0,1,20,1
CBSBoundaryAttack,0,zonalHost,10,0.1,0.0004999999999999997,1.0136473391511767e-35,20.0,1,20,1
CBSBoundaryAttack,0,zonalHost,11,0.11,0.0004999999999999997,1.0136473391511767e-35,20.0,1,20,1
CBSBoundaryAttack,0,zonalHost,12,0.12,0.0005000000000000004,0.0,20.0,1,20,1
CBSBoundaryAttack,0,zonalHost,13,0.13,0.0005000000000000004,0.0,20.0,1,20,1
CBSBoundaryAttack,0,attackNode,0,0.0,5.4999999999999995e-05,2.139652806540209e-37,529.0,1,180,1
CBSBoundaryAttack,0,attackNode,1,0.01,5.4999999999999995e-05,9.873863904954895e-37,529.0,1,182,1
CBSBoundaryAttack,0,attackNode,2,0.02,5.500000000000001e-05,1.5362217443144042e-36,529.0,1,182,1
CBSBoundaryAttack,0,attackNode,3,0.03,5.4999999999999995e-05,2.9752688697043656e-36,529.0,1,181,1
CBSBoundaryAttack,0,attackNode,4,0.04,5.4999999999999995e-05,3.22761740219592e-36,529.0,1,182,1
CBSBoundaryAttack,0,attackNode,5,0.05,5.500000000000003e-05,3.455205808761017e-36,529.0,1,182,1
CBSBoundaryAttack,0,attackNode,6,0.06,5.4999999999999995e-05,5.9025201027337476e-36,529.0,1,182,1
CBSBoundaryAttack,0,attackNode,7,0.07,5.500000000000003e-05,7.200069589513975e-36,529.0,1,182,1
CBSBoundaryAttack,0,attackNode,8,0.08,5.4999999999999955e-05,6.240443395221211e-36,529.0,1,181,1
CBSBoundaryAttack,0,attackNode,9,0.09,5.500000000000003e-05,7.200069589513975e-36,529.0,1,182,1
CBSBoundaryAttack,0,attackNode,10,0.1,5.4999999999999955e-05,6.206956542684462e-36,529.0,1,182,1
CBSBoundaryAttack,0,attackNode,11,0.11,5.4999999999999955e-05,6.206956542684462e-36,529.0,1,182,1
CBSBoundaryAttack,0,attackNode,12,0.12,5.4999999999999955e-05,8.346878703114724e-36,529.0,1,182,1
CBSBoundaryAttack,0,attackNode,13,0.13,5.500000000000011e-05,1.674104850369752e-35,529.0,1,182,1
LowAndSlowDriftAttack,0,av1,0,0.0,9e-05,1.396471836198659e-37,500.0,1,110,1
LowAndSlowDriftAttack,0,av1,1,0.01,9e-05,4.781306424180024e-37,500.0,1,112,1
LowAndSlowDriftAttack,0,av1,2,0.02,8.999999999999999e-05,6.264492729866738e-37,500.0,1,111,1
LowAndSlowDriftAttack,0,av1,3,0.03,8.999999999999999e-05,1.5099033759165984e-36,500.0,1,111,1
LowAndSlowDriftAttack,0,av1,4,0.04,8.999999999999999e-05,1.2890398501841174e-36,500.0,1,111,1
LowAndSlowDriftAttack,0,av1,5,0.05,9.000000000000006e-05,1.7026569983740367e-36,500.0,1,111,1
LowAndSlowDriftAttack,0,av1,6,0.06,8.999999999999999e-05,3.6627203967381106e-35,500.0,1,111,1
LowAndSlowDriftAttack,0,av1,7,0.07,9.000000000000006e-05,4.852572445366005e-35,500.0,1,111,1
LowAndSlowDriftAttack,0,av1,8,0.08,9.000000000000006e-05,4.852572445366005e-35,500.0,1,111,1
LowAndSlowDriftAttack,0,av1,9,0.09,8.999999999999992e-05,4.85739128592744e-35,500.0,1,111,1
LowAndSlowDriftAttack,0,av1,10,0.1,8.999999999999999e-05,4.855046985113769e-35,500.0,1,112,1
LowAndSlowDriftAttack,0,av1,11,0.11,9.000000000000006e-05,4.852572445366005e-35,500.0,1,111,1
LowAndSlowDriftAttack,0,av1,12,0.12,9.000000000000006e-05,9.446533780601613e-35,500.0,1,111,1
LowAndSlowDriftAttack,0,av1,13,0.13,8.999999999999992e-05,1.4398695597570627e-34,500.0,1,111,1
LowAndSlowDriftAttack,0,av2,0,0.0,9e-05,1.362297049014728e-37,500.0,1,110,1
LowAndSlowDriftAttack,0,av2,1,0.01,9e-05,4.821350374228367e-37,500.0,1,111,1
LowAndSlowDriftAttack,0,av2,2,0.02,8.999999999999999e-05,6.264492729866738e-37,500.0,1,111,1
LowAndSlowDriftAttack,0,av2,3,0.03,9.000000000000002e-05,1.3864205865298024e-36,500.0,1,111,1
LowAndSlowDriftAttack,0,av2,4,0.04,8.999999999999999e-05,1.2890398501841174e-36,500.0,1,111,1
LowAndSlowDriftAttack,0,av2,5,0.05,8.999999999999999e-05,1.2776439434509919e-36,500.0,1,112,1
LowAndSlowDriftAttack,0,av2,6,0.06,9.000000000000006e-05,3.7040821115571023e-35,500.0,1,111,1
LowAndSlowDriftAttack,0,av2,7,0.07,9.000000000000006e-05,4.852572445366005e-35,500.0,1,111,1
LowAndSlowDriftAttack,0,av2,8,0.08,9.000000000000006e-05,4.852572445366005e-35,500.0,1,111,1
LowAndSlowDriftAttack,0,av2,9,0.09,9.000000000000006e-05,4.852572445366005e-35,500.0,1,111,1
LowAndSlowDriftAttack,0,av2,10,0.1,9.000000000000006e-05,4.852572445366005e-35,500.0,1,111,1
LowAndSlowDriftAttack,0,av2,11,0.11,9.000000000000006e-05,4.852572445366005e-35,500.0,1,111,1
LowAndSlowDriftAttack,0,av2,12,0.12,9.000000000000006e-05,9.446533780601613e-35,500.0,1,111,1
LowAndSlowDriftAttack,0,av2,13,0.13,9.000000000000018e-05,1.4032463714901495e-34,500.0,1,111,1
LowAndSlowDriftAttack,0,radarNode,0,0.0,0.0004999999999999999,2.0945796999739823e-37,64.0,1,20,1
LowAndSlowDriftAttack,0,radarNode,1,0.01,0.0005,9.502943804542282e-37,64.0,1,20,1
LowAndSlowDriftAttack,0,radarNode,2,0.02,0.0005000000000000001,1.196666997609028e-36,64.0,1,20,1
LowAndSlowDriftAttack,0,radarNode,3,0.03,0.0005000000000000002,3.308432287507313e-36,64.0,1,20,1
LowAndSlowDriftAttack,0,radarNode,4,0.04,0.0005000000000000001,2.5341183478779418e-36,64.0,1,20,1
LowAndSlowDriftAttack,0,radarNode,5,0.05,0.0005000000000000001,2.5341183478779418e-36,64.0,1,20,1
LowAndSlowDriftAttack,0,radarNode,6,0.06,0.0004999999999999997,1.0136473391511767e-35,64.0,1,20,1
LowAndSlowDriftAttack,0,radarNode,7,0.07,0.0005000000000000004,0.0,64.0,1,20,1
LowAndSlowDriftAttack,0,radarNode,8,0.08,0.0004999999999999997,1.0136473391511767e-35,64.0,1,20,1
LowAndSlowDriftAttack,0,radarNode,9,0.09,0.0004999999999999997,1.0136473391511767e-35,64.0,1,20,1
LowAndSlowDriftAttack,0,radarNode,10,0.1,0.0005000000000000004,0.0,64.0,1,20,1
LowAndSlowDriftAttack,0,radarNode,11,0.11,0.0004999999999999997,1.0136473391511767e-35,64.0,1,20,1
LowAndSlowDriftAttack,0,radarNode,12,0.12,0.0004999999999999997,1.0136473391511767e-35,64.0,1,20,1
LowAndSlowDriftAttack,0,radarNode,13,0.13,0.0005000000000000004,0.0,64.0,1,20,1
LowAndSlowDriftAttack,0,zonalHost,0,0.0,0.0005,1.979779959279642e-37,20.0,1,20,1
LowAndSlowDriftAttack,0,zonalHost,1,0.01,0.0005,9.502943804542282e-37,20.0,1,20,1
LowAndSlowDriftAttack,0,zonalHost,2,0.02,0.0004999999999999999,1.689412231918628e-36,20.0,1,20,1
LowAndSlowDriftAttack,0,zonalHost,3,0.03,0.0005000000000000001,2.5341183478779418e-36,20.0,1,20,1
LowAndSlowDriftAttack,0,zonalHost,4,0.04,0.0005000000000000001,2.5341183478779418e-36,20.0,1,20,1
LowAndSlowDriftAttack,0,zonalHost,5,0.05,0.0004999999999999998,4.5614130261802956e-36,20.0,1,21,1
LowAndSlowDriftAttack,0,zonalHost,6,0.06,0.0005000000000000004,0.0,20.0,1,20,1
LowAndSlowDriftAttack,0,zonalHost,7,0.07,0.0004999999999999997,1.0136473391511767e-35,20.0,1,20,1
LowAndSlowDriftAttack,0,zonalHost,8,0.08,0.0004999999999999997,1.0136473391511767e-35,20.0,1,20,1
LowAndSlowDriftAttack,0,zonalHost,9,0.09,0.0005000000000000004,0.0,20.0,1,20,1
LowAndSlowDriftAttack,0,zonalHost,10,0.1,0.0004999999999999997,1.0136473391511767e-35,20.0,1,20,1
LowAndSlowDriftAttack,0,zonalHost,11,0.11,0.0004999999999999997,1.0136473391511767e-35,20.0,1,20,1
LowAndSlowDriftAttack,0,zonalHost,12,0.12,0.0005000000000000004,0.0,20.0,1,20,1
LowAndSlowDriftAttack,0,zonalHost,13,0.13,0.0005000000000000004,0.0,20.0,1,20,1
LowAndSlowDriftAttack,0,attackNode,0,0.0,,,,0,0,1
LowAndSlowDriftAttack,0,attackNode,1,0.01,,,,0,0,1
LowAndSlowDriftAttack,0,attackNode,2,0.02,,,,0,0,1
LowAndSlowDriftAttack,0,attackNode,3,0.03,,,,0,0,1
LowAndSlowDriftAttack,0,attackNode,4,0.04,,,,0,0,1
LowAndSlowDriftAttack,0,attackNode,5,0.05,,,,0,0,1
LowAndSlowDriftAttack,0,attackNode,6,0.06,,,,0,0,1
LowAndSlowDriftAttack,0,attackNode,7,0.07,,,,0,0,1
LowAndSlowDriftAttack,0,attackNode,8,0.08,,,,0,0,1
LowAndSlowDriftAttack,0,attackNode,9,0.09,,,,0,0,1
LowAndSlowDriftAttack,0,attackNode,10,0.1,,,,0,0,1
LowAndSlowDriftAttack,0,attackNode,11,0.11,,,,0,0,1
LowAndSlowDriftAttack,0,attackNode,12,0.12,,,,0,0,1
LowAndSlowDriftAttack,0,attackNode,13,0.13,,,,0,0,1
ScheduleAwareBurstAttack,0,av1,0,0.0,9e-05,1.396471836198659e-37,500.0,1,110,1
ScheduleAwareBurstAttack,0,av1,1,0.01,9e-05,4.781306424180024e-37,500.0,1,112,1
ScheduleAwareBurstAttack,0,av1,2,0.02,8.999999999999999e-05,6.264492729866738e-37,500.0,1,111,1
ScheduleAwareBurstAttack,0,av1,3,0.03,8.999999999999999e-05,1.5099033759165984e-36,500.0,1,111,1
ScheduleAwareBurstAttack,0,av1,4,0.04,8.999999999999999e-05,1.2890398501841174e-36,500.0,1,111,1
ScheduleAwareBurstAttack,0,av1,5,0.05,9.000000000000006e-05,1.7026569983740367e-36,500.0,1,111,1
ScheduleAwareBurstAttack,0,av1,6,0.06,8.999999999999999e-05,3.6627203967381106e-35,500.0,1,111,1
ScheduleAwareBurstAttack,0,av1,7,0.07,9.000000000000006e-05,4.852572445366005e-35,500.0,1,111,1
ScheduleAwareBurstAttack,0,av1,8,0.08,9.000000000000006e-05,4.852572445366005e-35,500.0,1,111,1
ScheduleAwareBurstAttack,0,av1,9,0.09,8.999999999999992e-05,4.85739128592744e-35,500.0,1,111,1
ScheduleAwareBurstAttack,0,av1,10,0.1,8.999999999999999e-05,4.855046985113769e-35,500.0,1,112,1
ScheduleAwareBurstAttack,0,av1,11,0.11,9.000000000000006e-05,4.852572445366005e-35,500.0,1,111,1
ScheduleAwareBurstAttack,0,av1,12,0.12,9.000000000000006e-05,9.446533780601613e-35,500.0,1,111,1
ScheduleAwareBurstAttack,0,av1,13,0.13,8.999999999999992e-05,1.4398695597570627e-34,500.0,1,111,1
ScheduleAwareBurstAttack,0,av2,0,0.0,9e-05,1.362297049014728e-37,500.0,1,110,1
ScheduleAwareBurstAttack,0,av2,1,0.01,9e-05,4.821350374228367e-37,500.0,1,111,1
ScheduleAwareBurstAttack,0,av2,2,0.02,8.999999999999999e-05,6.264492729866738e-37,500.0,1,111,1
ScheduleAwareBurstAttack,0,av2,3,0.03,9.000000000000002e-05,1.3864205865298024e-36,500.0,1,111,1
ScheduleAwareBurstAttack,0,av2,4,0.04,8.999999999999999e-05,1.2890398501841174e-36,500.0,1,111,1
ScheduleAwareBurstAttack,0,av2,5,0.05,8.999999999999999e-05,1.2776439434509919e-36,500.0,1,112,1
ScheduleAwareBurstAttack,0,av2,6,0.06,9.000000000000006e-05,3.7040821115571023e-35,500.0,1,111,1
ScheduleAwareBurstAttack,0,av2,7,0.07,9.000000000000006e-05,4.852572445366005e-35,500.0,1,111,1
ScheduleAwareBurstAttack,0,av2,8,0.08,9.000000000000006e-05,4.852572445366005e-35,500.0,1,111,1
ScheduleAwareBurstAttack,0,av2,9,0.09,9.000000000000006e-05,4.852572445366005e-35,500.0,1,111,1
ScheduleAwareBurstAttack,0,av2,10,0.1,9.000000000000006e-05,4.852572445366005e-35,500.0,1,111,1
ScheduleAwareBurstAttack,0,av2,11,0.11,9.000000000000006e-05,4.852572445366005e-35,500.0,1,111,1
ScheduleAwareBurstAttack,0,av2,12,0.12,9.000000000000006e-05,9.446533780601613e-35,500.0,1,111,1
ScheduleAwareBurstAttack,0,av2,13,0.13,9.000000000000018e-05,1.4032463714901495e-34,500.0,1,111,1
ScheduleAwareBurstAttack,0,radarNode,0,0.0,0.0004999999999999999,2.0945796999739823e-37,64.0,1,20,1
ScheduleAwareBurstAttack,0,radarNode,1,0.01,0.0005,9.502943804542282e-37,64.0,1,20,1
ScheduleAwareBurstAttack,0,radarNode,2,0.02,0.0005000000000000001,1.196666997609028e-36,64.0,1,20,1
ScheduleAwareBurstAttack,0,radarNode,3,0.03,0.0005000000000000002,3.308432287507313e-36,64.0,1,20,1
ScheduleAwareBurstAttack,0,radarNode,4,0.04,0.0005000000000000001,2.5341183478779418e-36,64.0,1,20,1
ScheduleAwareBurstAttack,0,radarNode,5,0.05,0.0005000000000000001,2.5341183478779418e-36,64.0,1,20,1
ScheduleAwareBurstAttack,0,radarNode,6,0.06,0.0004999999999999997,1.0136473391511767e-35,64.0,1,20,1
ScheduleAwareBurstAttack,0,radarNode,7,0.07,0.0005000000000000004,0.0,64.0,1,20,1
ScheduleAwareBurstAttack,0,radarNode,8,0.08,0.0004999999999999997,1.0136473391511767e-35,64.0,1,20,1
ScheduleAwareBurstAttack,0,radarNode,9,0.09,0.0004999999999999997,1.0136473391511767e-35,64.0,1,20,1
ScheduleAwareBurstAttack,0,radarNode,10,0.1,0.0005000000000000004,0.0,64.0,1,20,1
ScheduleAwareBurstAttack,0,radarNode,11,0.11,0.0004999999999999997,1.0136473391511767e-35,64.0,1,20,1
ScheduleAwareBurstAttack,0,radarNode,12,0.12,0.0004999999999999997,1.0136473391511767e-35,64.0,1,20,1
ScheduleAwareBurstAttack,0,radarNode,13,0.13,0.0005000000000000004,0.0,64.0,1,20,1
ScheduleAwareBurstAttack,0,zonalHost,0,0.0,0.0005,1.979779959279642e-37,20.0,1,20,1
ScheduleAwareBurstAttack,0,zonalHost,1,0.01,0.0005,9.502943804542282e-37,20.0,1,20,1
ScheduleAwareBurstAttack,0,zonalHost,2,0.02,0.0004999999999999999,1.689412231918628e-36,20.0,1,20,1
ScheduleAwareBurstAttack,0,zonalHost,3,0.03,0.0005000000000000001,2.5341183478779418e-36,20.0,1,20,1
ScheduleAwareBurstAttack,0,zonalHost,4,0.04,0.0005000000000000001,2.5341183478779418e-36,20.0,1,20,1
ScheduleAwareBurstAttack,0,zonalHost,5,0.05,0.0004999999999999998,4.5614130261802956e-36,20.0,1,21,1
ScheduleAwareBurstAttack,0,zonalHost,6,0.06,0.0005000000000000004,0.0,20.0,1,20,1
ScheduleAwareBurstAttack,0,zonalHost,7,0.07,0.0004999999999999997,1.0136473391511767e-35,20.0,1,20,1
ScheduleAwareBurstAttack,0,zonalHost,8,0.08,0.0004999999999999997,1.0136473391511767e-35,20.0,1,20,1
ScheduleAwareBurstAttack,0,zonalHost,9,0.09,0.0005000000000000004,0.0,20.0,1,20,1
ScheduleAwareBurstAttack,0,zonalHost,10,0.1,0.0004999999999999997,1.0136473391511767e-35,20.0,1,20,1
ScheduleAwareBurstAttack,0,zonalHost,11,0.11,0.0004999999999999997,1.0136473391511767e-35,20.0,1,20,1
ScheduleAwareBurstAttack,0,zonalHost,12,0.12,0.0005000000000000004,0.0,20.0,1,20,1
ScheduleAwareBurstAttack,0,zonalHost,13,0.13,0.0005000000000000004,0.0,20.0,1,20,1
ScheduleAwareBurstAttack,0,attackNode,0,0.0,,,,0,0,1
ScheduleAwareBurstAttack,0,attackNode,1,0.01,,,,0,0,1
ScheduleAwareBurstAttack,0,attackNode,2,0.02,,,,0,0,1
ScheduleAwareBurstAttack,0,attackNode,3,0.03,,,,0,0,1
ScheduleAwareBurstAttack,0,attackNode,4,0.04,,,,0,0,1
ScheduleAwareBurstAttack,0,attackNode,5,0.05,,,,0,0,1
ScheduleAwareBurstAttack,0,attackNode,6,0.06,,,,0,0,1
ScheduleAwareBurstAttack,0,attackNode,7,0.07,,,,0,0,1
ScheduleAwareBurstAttack,0,attackNode,8,0.08,,,,0,0,1
ScheduleAwareBurstAttack,0,attackNode,9,0.09,,,,0,0,1
ScheduleAwareBurstAttack,0,attackNode,10,0.1,,,,0,0,1
ScheduleAwareBurstAttack,0,attackNode,11,0.11,,,,0,0,1
ScheduleAwareBurstAttack,0,attackNode,12,0.12,,,,0,0,1
ScheduleAwareBurstAttack,0,attackNode,13,0.13,,,,0,0,1
WindowBoundaryQueuingAttack,0,av1,0,0.0,9e-05,1.396471836198659e-37,500.0,1,110,1
WindowBoundaryQueuingAttack,0,av1,1,0.01,9e-05,4.781306424180024e-37,500.0,1,112,1
WindowBoundaryQueuingAttack,0,av1,2,0.02,8.999999999999999e-05,6.264492729866738e-37,500.0,1,111,1
WindowBoundaryQueuingAttack,0,av1,3,0.03,8.999999999999999e-05,1.5099033759165984e-36,500.0,1,111,1
WindowBoundaryQueuingAttack,0,av1,4,0.04,8.999999999999999e-05,1.2890398501841174e-36,500.0,1,111,1
WindowBoundaryQueuingAttack,0,av1,5,0.05,9.000000000000006e-05,1.7026569983740367e-36,500.0,1,111,1
WindowBoundaryQueuingAttack,0,av1,6,0.06,8.999999999999999e-05,3.6627203967381106e-35,500.0,1,111,1
WindowBoundaryQueuingAttack,0,av1,7,0.07,9.000000000000006e-05,4.852572445366005e-35,500.0,1,111,1
WindowBoundaryQueuingAttack,0,av1,8,0.08,9.000000000000006e-05,4.852572445366005e-35,500.0,1,111,1
WindowBoundaryQueuingAttack,0,av1,9,0.09,8.999999999999992e-05,4.85739128592744e-35,500.0,1,111,1
WindowBoundaryQueuingAttack,0,av1,10,0.1,8.999999999999999e-05,4.855046985113769e-35,500.0,1,112,1
WindowBoundaryQueuingAttack,0,av1,11,0.11,9.000000000000006e-05,4.852572445366005e-35,500.0,1,111,1
WindowBoundaryQueuingAttack,0,av1,12,0.12,9.000000000000006e-05,9.446533780601613e-35,500.0,1,111,1
WindowBoundaryQueuingAttack,0,av1,13,0.13,8.999999999999992e-05,1.4398695597570627e-34,500.0,1,111,1
WindowBoundaryQueuingAttack,0,av2,0,0.0,9e-05,1.362297049014728e-37,500.0,1,110,1
WindowBoundaryQueuingAttack,0,av2,1,0.01,9e-05,4.821350374228367e-37,500.0,1,111,1
WindowBoundaryQueuingAttack,0,av2,2,0.02,8.999999999999999e-05,6.264492729866738e-37,500.0,1,111,1
WindowBoundaryQueuingAttack,0,av2,3,0.03,9.000000000000002e-05,1.3864205865298024e-36,500.0,1,111,1
WindowBoundaryQueuingAttack,0,av2,4,0.04,8.999999999999999e-05,1.2890398501841174e-36,500.0,1,111,1
WindowBoundaryQueuingAttack,0,av2,5,0.05,8.999999999999999e-05,1.2776439434509919e-36,500.0,1,112,1
WindowBoundaryQueuingAttack,0,av2,6,0.06,9.000000000000006e-05,3.7040821115571023e-35,500.0,1,111,1
WindowBoundaryQueuingAttack,0,av2,7,0.07,9.000000000000006e-05,4.852572445366005e-35,500.0,1,111,1
WindowBoundaryQueuingAttack,0,av2,8,0.08,9.000000000000006e-05,4.852572445366005e-35,500.0,1,111,1
WindowBoundaryQueuingAttack,0,av2,9,0.09,9.000000000000006e-05,4.852572445366005e-35,500.0,1,111,1
WindowBoundaryQueuingAttack,0,av2,10,0.1,9.000000000000006e-05,4.852572445366005e-35,500.0,1,111,1
WindowBoundaryQueuingAttack,0,av2,11,0.11,9.000000000000006e-05,4.852572445366005e-35,500.0,1,111,1
WindowBoundaryQueuingAttack,0,av2,12,0.12,9.000000000000006e-05,9.446533780601613e-35,500.0,1,111,1
WindowBoundaryQueuingAttack,0,av2,13,0.13,9.000000000000018e-05,1.4032463714901495e-34,500.0,1,111,1
WindowBoundaryQueuingAttack,0,radarNode,0,0.0,0.0004999999999999999,2.0945796999739823e-37,64.0,1,20,1
WindowBoundaryQueuingAttack,0,radarNode,1,0.01,0.0005,9.502943804542282e-37,64.0,1,20,1
WindowBoundaryQueuingAttack,0,radarNode,2,0.02,0.0005000000000000001,1.196666997609028e-36,64.0,1,20,1
WindowBoundaryQueuingAttack,0,radarNode,3,0.03,0.0005000000000000002,3.308432287507313e-36,64.0,1,20,1
WindowBoundaryQueuingAttack,0,radarNode,4,0.04,0.0005000000000000001,2.5341183478779418e-36,64.0,1,20,1
WindowBoundaryQueuingAttack,0,radarNode,5,0.05,0.0005000000000000001,2.5341183478779418e-36,64.0,1,20,1
WindowBoundaryQueuingAttack,0,radarNode,6,0.06,0.0004999999999999997,1.0136473391511767e-35,64.0,1,20,1
WindowBoundaryQueuingAttack,0,radarNode,7,0.07,0.0005000000000000004,0.0,64.0,1,20,1
WindowBoundaryQueuingAttack,0,radarNode,8,0.08,0.0004999999999999997,1.0136473391511767e-35,64.0,1,20,1
WindowBoundaryQueuingAttack,0,radarNode,9,0.09,0.0004999999999999997,1.0136473391511767e-35,64.0,1,20,1
WindowBoundaryQueuingAttack,0,radarNode,10,0.1,0.0005000000000000004,0.0,64.0,1,20,1
